customer_id,restaurant_id,rider_id,order_date,total_amount,delivery_time
1597,15,258,2024-04-18 12:00:00,199.5,52
1628,53,65,2024-04-18 13:00:00,292.52,19
2503,38,190,2024-04-18 14:00:00,350.32,54
3809,176,91,2024-04-18 15:00:00,407.21,32
193,52,173,2024-04-18 16:00:00,917.21,67
2675,72,247,2024-04-18 17:00:00,243.38,35
3846,28,256,2024-04-18 18:00:00,518.12,29
2578,144,116,2024-04-18 19:00:00,1106.95,17
92,118,49,2024-04-18 20:00:00,734.5,60
4235,144,227,2024-04-18 21:00:00,428.77,40
481,35,69,2024-04-18 22:00:00,1154.91,29
2917,145,126,2024-04-18 23:00:00,406.53,59
4436,99,213,2024-04-19 00:00:00,1100.35,67
1076,52,53,2024-04-19 01:00:00,912.06,34
2514,140,112,2024-04-19 02:00:00,927.55,35
799,83,159,2024-04-19 03:00:00,953.19,40
4571,48,240,2024-04-19 04:00:00,681.9,55
3950,22,150,2024-04-19 05:00:00,1005.31,37
605,123,139,2024-04-19 06:00:00,1028.0,63
2980,127,113,2024-04-19 07:00:00,528.51,65
4917,177,143,2024-04-19 08:00:00,570.36,39
598,52,138,2024-04-19 09:00:00,1083.19,18
1533,79,31,2024-04-19 10:00:00,700.97,66
514,129,293,2024-04-19 11:00:00,1060.29,24
1878,66,108,2024-04-19 12:00:00,808.11,36
3973,64,284,2024-04-19 13:00:00,773.25,17
3844,8,159,2024-04-19 14:00:00,182.53,33
1700,25,14,2024-04-19 15:00:00,441.79,45
1030,194,122,2024-04-19 16:00:00,677.16,23
4596,198,215,2024-04-19 17:00:00,766.68,43
717,94,272,2024-04-19 18:00:00,811.96,51
4087,179,25,2024-04-19 19:00:00,902.03,60
666,181,294,2024-04-19 20:00:00,839.05,21
2209,15,169,2024-04-19 21:00:00,1041.01,67
1080,178,103,2024-04-19 22:00:00,460.24,52
228,199,40,2024-04-19 23:00:00,823.65,38
149,122,235,2024-04-20 00:00:00,203.72,22
1070,75,89,2024-04-20 01:00:00,654.2,48
4728,104,100,2024-04-20 02:00:00,431.43,40
1364,38,144,2024-04-20 03:00:00,549.93,42
4509,168,82,2024-04-20 04:00:00,522.4,42
1756,194,77,2024-04-20 05:00:00,213.45,60
520,115,59,2024-04-20 06:00:00,639.98,68
3545,39,229,2024-04-20 07:00:00,1194.36,21
2323,108,91,2024-04-20 08:00:00,463.88,17
1103,17,1,2024-04-20 09:00:00,922.95,66
598,135,269,2024-04-20 10:00:00,725.18,36
3274,118,286,2024-04-20 11:00:00,491.49,69
4050,39,197,2024-04-20 12:00:00,244.09,52
2606,196,274,2024-04-20 13:00:00,376.65,67
2189,35,78,2024-04-20 14:00:00,970.95,60
4826,51,141,2024-04-20 15:00:00,442.97,58
589,47,288,2024-04-20 16:00:00,301.52,32
4473,36,71,2024-04-20 17:00:00,497.86,26
1408,64,50,2024-04-20 18:00:00,763.25,45
4847,95,80,2024-04-20 19:00:00,888.64,53
4723,105,235,2024-04-20 20:00:00,556.73,19
3391,13,287,2024-04-20 21:00:00,673.05,58
3441,146,155,2024-04-20 22:00:00,627.66,55
1630,149,60,2024-04-20 23:00:00,159.45,43
995,112,33,2024-04-21 00:00:00,565.38,57
4799,65,127,2024-04-21 01:00:00,766.69,50
2060,8,221,2024-04-21 02:00:00,748.44,28
4573,48,200,2024-04-21 03:00:00,937.26,58
2987,85,126,2024-04-21 04:00:00,853.89,32
401,43,41,2024-04-21 05:00:00,440.65,21
2856,181,275,2024-04-21 06:00:00,418.43,37
2225,85,297,2024-04-21 07:00:00,637.35,47
3413,155,85,2024-04-21 08:00:00,919.62,59
57,19,89,2024-04-21 09:00:00,248.52,30
1876,23,42,2024-04-21 10:00:00,1145.74,51
4544,115,120,2024-04-21 11:00:00,720.31,65
4299,50,279,2024-04-21 12:00:00,471.73,39
3769,179,33,2024-04-21 13:00:00,878.06,23
4834,43,276,2024-04-21 14:00:00,196.96,69
4298,99,153,2024-04-21 15:00:00,658.62,42
1354,104,90,2024-04-21 16:00:00,660.27,23
2411,116,104,2024-04-21 17:00:00,320.07,26
4988,51,12,2024-04-21 18:00:00,1029.26,32
4312,106,160,2024-04-21 19:00:00,986.65,41
2603,112,196,2024-04-21 20:00:00,310.37,40
2935,197,262,2024-04-21 21:00:00,532.02,40
23,169,91,2024-04-21 22:00:00,255.45,24
2203,72,197,2024-04-21 23:00:00,1041.04,31
1210,139,69,2024-04-22 00:00:00,489.49,65
2297,80,220,2024-04-22 01:00:00,611.28,46
749,180,214,2024-04-22 02:00:00,490.07,38
805,151,146,2024-04-22 03:00:00,475.53,57
134,49,233,2024-04-22 04:00:00,934.67,62
4417,166,234,2024-04-22 05:00:00,934.94,22
2438,47,214,2024-04-22 06:00:00,693.68,44
434,72,61,2024-04-22 07:00:00,840.5,40
4969,7,78,2024-04-22 08:00:00,687.25,38
3672,66,95,2024-04-22 09:00:00,180.02,41
3737,77,216,2024-04-22 10:00:00,219.31,29
4040,62,213,2024-04-22 11:00:00,552.93,42
2099,157,200,2024-04-22 12:00:00,937.23,25
2918,38,31,2024-04-22 13:00:00,1108.89,53
253,125,290,2024-04-22 14:00:00,181.19,16
4835,84,135,2024-04-22 15:00:00,536.43,65
1130,161,83,2024-04-22 16:00:00,384.97,23
3265,29,47,2024-04-22 17:00:00,1005.97,64
302,114,206,2024-04-22 18:00:00,1038.27,59
1978,79,77,2024-04-22 19:00:00,366.73,37
2764,23,259,2024-04-22 20:00:00,896.37,47
4006,106,92,2024-04-22 21:00:00,918.34,33
3242,131,100,2024-04-22 22:00:00,335.91,27
3058,101,195,2024-04-22 23:00:00,605.38,28
551,173,192,2024-04-23 00:00:00,801.35,46
1588,8,68,2024-04-23 01:00:00,177.37,63
1823,86,242,2024-04-23 02:00:00,574.82,36
3218,117,90,2024-04-23 03:00:00,312.71,34
3497,29,10,2024-04-23 04:00:00,718.99,47
4410,2,264,2024-04-23 05:00:00,1035.06,19
4280,113,268,2024-04-23 06:00:00,700.99,34
713,178,118,2024-04-23 07:00:00,187.78,28
2176,65,250,2024-04-23 08:00:00,181.14,41
4073,108,59,2024-04-23 09:00:00,785.78,40
3850,20,195,2024-04-23 10:00:00,494.38,46
2434,180,50,2024-04-23 11:00:00,751.3,44
3302,37,296,2024-04-23 12:00:00,321.82,41
271,72,97,2024-04-23 13:00:00,965.71,40
1795,27,127,2024-04-23 14:00:00,1053.76,32
4907,175,246,2024-04-23 15:00:00,1083.69,59
2463,123,87,2024-04-23 16:00:00,469.28,37
4294,134,77,2024-04-23 17:00:00,843.77,58
3395,188,204,2024-04-23 18:00:00,442.99,61
1080,45,146,2024-04-23 19:00:00,950.89,38
2879,172,149,2024-04-23 20:00:00,276.55,18
4724,83,111,2024-04-23 21:00:00,950.9,55
604,146,129,2024-04-23 22:00:00,611.72,17
1586,120,253,2024-04-23 23:00:00,1048.33,68
3058,65,166,2024-04-24 00:00:00,925.88,57
3986,25,297,2024-04-24 01:00:00,545.35,44
4690,27,137,2024-04-24 02:00:00,1098.72,61
1396,135,279,2024-04-24 03:00:00,447.5,30
3689,172,11,2024-04-24 04:00:00,1165.34,21
600,106,71,2024-04-24 05:00:00,955.56,53
514,157,159,2024-04-24 06:00:00,1190.21,36
1067,44,216,2024-04-24 07:00:00,206.6,55
2887,107,26,2024-04-24 08:00:00,437.74,45
2654,36,286,2024-04-24 09:00:00,928.33,63
4906,147,162,2024-04-24 10:00:00,1118.36,27
1089,6,102,2024-04-24 11:00:00,180.21,55
4386,153,69,2024-04-24 12:00:00,150.01,55
4865,159,133,2024-04-24 13:00:00,419.05,66
2515,9,189,2024-04-24 14:00:00,1045.42,43
3970,165,211,2024-04-24 15:00:00,955.51,42
3285,155,243,2024-04-24 16:00:00,507.29,58
4567,13,166,2024-04-24 17:00:00,152.11,67
2197,41,61,2024-04-24 18:00:00,732.44,33
4184,128,279,2024-04-24 19:00:00,399.85,37
790,66,113,2024-04-24 20:00:00,932.89,61
3476,85,30,2024-04-24 21:00:00,618.67,64
3154,24,161,2024-04-24 22:00:00,862.53,22
1665,44,234,2024-04-24 23:00:00,1044.92,39
1310,106,170,2024-04-25 00:00:00,712.55,52
865,98,186,2024-04-25 01:00:00,502.75,52
3864,60,57,2024-04-25 02:00:00,958.02,49
3364,9,240,2024-04-25 03:00:00,428.45,40
3525,130,257,2024-04-25 04:00:00,1086.09,17
3787,56,201,2024-04-25 05:00:00,225.0,16
24,158,106,2024-04-25 06:00:00,1027.24,19
3004,22,290,2024-04-25 07:00:00,246.13,34
311,81,101,2024-04-25 08:00:00,208.94,26
1232,100,97,2024-04-25 09:00:00,531.42,52
3789,13,153,2024-04-25 10:00:00,1154.38,30
2712,71,29,2024-04-25 11:00:00,1182.66,51
4802,16,153,2024-04-25 12:00:00,362.17,52
422,45,73,2024-04-25 13:00:00,306.07,50
1774,65,254,2024-04-25 14:00:00,520.6,60
3569,139,4,2024-04-25 15:00:00,503.94,43
947,70,237,2024-04-25 16:00:00,947.57,49
1187,148,38,2024-04-25 17:00:00,616.2,63
1835,99,20,2024-04-25 18:00:00,968.88,51
1565,191,113,2024-04-25 19:00:00,936.15,68
4945,101,23,2024-04-25 20:00:00,757.23,35
1948,105,136,2024-04-25 21:00:00,1025.19,35
1309,140,248,2024-04-25 22:00:00,355.43,42
2987,190,97,2024-04-25 23:00:00,319.9,20
387,94,33,2024-04-26 00:00:00,938.18,34
1162,42,135,2024-04-26 01:00:00,407.04,50
3259,83,255,2024-04-26 02:00:00,152.93,27
4812,197,278,2024-04-26 03:00:00,1107.56,54
3934,186,133,2024-04-26 04:00:00,804.08,25
2848,133,238,2024-04-26 05:00:00,617.18,38
4522,105,15,2024-04-26 06:00:00,912.02,33
1440,155,277,2024-04-26 07:00:00,500.0,37
3443,28,126,2024-04-26 08:00:00,1151.35,45
4481,26,17,2024-04-26 09:00:00,222.05,51
56,116,50,2024-04-26 10:00:00,823.0,51
3325,49,135,2024-04-26 11:00:00,966.15,17
106,149,118,2024-04-26 12:00:00,642.58,48
3202,1,60,2024-04-26 13:00:00,942.72,43
670,92,125,2024-04-26 14:00:00,1123.26,17
4472,58,116,2024-04-26 15:00:00,931.19,29
743,79,173,2024-04-26 16:00:00,474.84,21
967,183,187,2024-04-26 17:00:00,739.94,17
308,81,88,2024-04-26 18:00:00,1107.18,61
2139,26,203,2024-04-26 19:00:00,621.55,57
3465,153,182,2024-04-26 20:00:00,865.78,30
4898,77,168,2024-04-26 21:00:00,638.79,59
110,161,181,2024-04-26 22:00:00,277.41,48
3633,72,300,2024-04-26 23:00:00,211.53,34
4436,69,130,2024-04-27 00:00:00,1149.89,58
1916,6,149,2024-04-27 01:00:00,793.17,67
4264,23,209,2024-04-27 02:00:00,259.01,53
557,158,111,2024-04-27 03:00:00,1050.31,47
105,54,137,2024-04-27 04:00:00,698.83,28
2048,87,211,2024-04-27 05:00:00,960.53,56
146,11,146,2024-04-27 06:00:00,283.09,49
2764,159,84,2024-04-27 07:00:00,1102.26,25
874,134,30,2024-04-27 08:00:00,770.06,68
299,11,65,2024-04-27 09:00:00,925.17,34
3239,77,24,2024-04-27 10:00:00,182.95,44
646,12,211,2024-04-27 11:00:00,481.07,67
4734,194,222,2024-04-27 12:00:00,430.82,42
3079,53,90,2024-04-27 13:00:00,1147.07,29
2512,99,106,2024-04-27 14:00:00,344.61,52
784,36,172,2024-04-27 15:00:00,892.4,64
4993,145,230,2024-04-27 16:00:00,194.89,27
371,28,77,2024-04-27 17:00:00,357.57,61
487,150,68,2024-04-27 18:00:00,505.53,49
2038,102,92,2024-04-27 19:00:00,984.23,61
3197,7,88,2024-04-27 20:00:00,979.48,38
1361,15,50,2024-04-27 21:00:00,1150.23,15
4288,139,103,2024-04-27 22:00:00,1112.61,56
4826,24,46,2024-04-27 23:00:00,235.59,38
2262,195,179,2024-04-28 00:00:00,1021.36,41
2622,30,267,2024-04-28 01:00:00,623.73,32
957,198,268,2024-04-28 02:00:00,1059.18,40
381,66,8,2024-04-28 03:00:00,243.75,43
3650,61,265,2024-04-28 04:00:00,1013.91,22
4894,78,78,2024-04-28 05:00:00,317.62,58
239,41,240,2024-04-28 06:00:00,500.53,40
1106,82,258,2024-04-28 07:00:00,180.29,19
1387,51,196,2024-04-28 08:00:00,279.91,47
2553,172,131,2024-04-28 09:00:00,618.01,54
2250,95,261,2024-04-28 10:00:00,1009.26,19
1528,13,242,2024-04-28 11:00:00,962.35,63
1668,90,171,2024-04-28 12:00:00,397.06,61
4133,140,147,2024-04-28 13:00:00,309.27,50
2692,82,270,2024-04-28 14:00:00,558.73,27
3673,9,149,2024-04-28 15:00:00,1077.43,31
1997,48,299,2024-04-28 16:00:00,246.0,27
1426,49,28,2024-04-28 17:00:00,720.06,39
2813,53,149,2024-04-28 18:00:00,243.25,16
3248,184,280,2024-04-28 19:00:00,643.72,38
2593,40,182,2024-04-28 20:00:00,283.13,50
1491,107,166,2024-04-28 21:00:00,234.35,39
1225,24,17,2024-04-28 22:00:00,350.39,48
2588,200,150,2024-04-28 23:00:00,418.02,26
3065,108,45,2024-04-29 00:00:00,440.08,33
833,33,189,2024-04-29 01:00:00,827.53,64
4693,23,139,2024-04-29 02:00:00,207.73,56
2441,77,61,2024-04-29 03:00:00,234.85,44
4796,54,294,2024-04-29 04:00:00,348.14,51
1647,53,33,2024-04-29 05:00:00,1065.67,57
441,49,299,2024-04-29 06:00:00,810.04,15
1530,78,112,2024-04-29 07:00:00,916.89,17
2966,80,291,2024-04-29 08:00:00,538.88,63
2368,177,37,2024-04-29 09:00:00,373.88,40
3287,102,100,2024-04-29 10:00:00,189.86,29
4664,122,23,2024-04-29 11:00:00,662.96,60
4332,188,218,2024-04-29 12:00:00,753.0,61
1305,103,89,2024-04-29 13:00:00,1091.85,62
3035,90,209,2024-04-29 14:00:00,1076.2,42
3689,90,271,2024-04-29 15:00:00,595.92,18
3974,193,237,2024-04-29 16:00:00,594.76,33
1186,160,209,2024-04-29 17:00:00,319.18,38
3263,121,278,2024-04-29 18:00:00,420.32,54
2108,149,206,2024-04-29 19:00:00,1121.95,20
1841,146,78,2024-04-29 20:00:00,298.09,30
4321,60,98,2024-04-29 21:00:00,1167.13,46
2748,122,94,2024-04-29 22:00:00,679.98,44
4678,141,80,2024-04-29 23:00:00,629.44,49
4265,152,38,2024-04-30 00:00:00,333.37,22
3134,30,228,2024-04-30 01:00:00,844.62,19
3421,130,134,2024-04-30 02:00:00,632.84,51
1466,83,196,2024-04-30 03:00:00,539.2,26
4110,111,282,2024-04-30 04:00:00,427.74,39
2212,108,101,2024-04-30 05:00:00,219.81,47
2805,111,75,2024-04-30 06:00:00,695.29,53
1544,25,294,2024-04-30 07:00:00,478.55,38
1690,50,208,2024-04-30 08:00:00,893.26,25
1572,14,83,2024-04-30 09:00:00,909.7,56
4542,134,143,2024-04-30 10:00:00,498.71,49
3280,76,56,2024-04-30 11:00:00,852.58,54
3542,84,287,2024-04-30 12:00:00,421.61,15
4812,87,211,2024-04-30 13:00:00,913.53,22
3024,158,179,2024-04-30 14:00:00,166.88,37
819,30,58,2024-04-30 15:00:00,309.19,34
4522,166,73,2024-04-30 16:00:00,407.26,46
1125,58,215,2024-04-30 17:00:00,961.58,25
4946,94,266,2024-04-30 18:00:00,219.7,21
1130,41,73,2024-04-30 19:00:00,347.46,44
1703,94,271,2024-04-30 20:00:00,526.56,62
2002,57,234,2024-04-30 21:00:00,159.63,53
3879,164,19,2024-04-30 22:00:00,950.23,27
4373,64,113,2024-04-30 23:00:00,738.11,56
1807,98,63,2024-05-01 00:00:00,1095.71,63
2948,16,184,2024-05-01 01:00:00,182.58,17
3210,88,277,2024-05-01 02:00:00,434.96,21
2153,78,162,2024-05-01 03:00:00,917.81,57
4642,90,243,2024-05-01 04:00:00,858.91,27
4206,72,145,2024-05-01 05:00:00,405.21,51
545,14,146,2024-05-01 06:00:00,775.47,39
2402,31,81,2024-05-01 07:00:00,983.45,37
4839,66,43,2024-05-01 08:00:00,185.05,65
2365,112,293,2024-05-01 09:00:00,903.51,61
1290,68,176,2024-05-01 10:00:00,414.7,47
3766,193,69,2024-05-01 11:00:00,1145.24,19
1876,55,56,2024-05-01 12:00:00,715.13,46
4429,123,119,2024-05-01 13:00:00,185.06,44
4688,168,204,2024-05-01 14:00:00,573.6,45
783,153,55,2024-05-01 15:00:00,1164.63,27
540,25,38,2024-05-01 16:00:00,916.89,56
2783,131,243,2024-05-01 17:00:00,465.5,19
2669,69,201,2024-05-01 18:00:00,754.03,37
4715,102,236,2024-05-01 19:00:00,779.06,15
3938,118,15,2024-05-01 20:00:00,174.52,24
2957,26,144,2024-05-01 21:00:00,337.78,64
3723,40,77,2024-05-01 22:00:00,729.37,41
3868,38,263,2024-05-01 23:00:00,572.89,68
1834,166,185,2024-05-02 00:00:00,349.54,22
2147,196,55,2024-05-02 01:00:00,961.3,66
2171,7,4,2024-05-02 02:00:00,663.44,17
3392,158,299,2024-05-02 03:00:00,475.47,33
1617,120,40,2024-05-02 04:00:00,319.76,65
4618,147,230,2024-05-02 05:00:00,791.72,16
917,35,286,2024-05-02 06:00:00,849.57,63
4813,161,138,2024-05-02 07:00:00,853.08,45
2757,161,103,2024-05-02 08:00:00,381.3,62
1937,78,7,2024-05-02 09:00:00,775.11,67
4043,38,164,2024-05-02 10:00:00,1100.68,24
3092,138,276,2024-05-02 11:00:00,520.85,67
4656,185,49,2024-05-02 12:00:00,371.31,30
969,28,96,2024-05-02 13:00:00,960.76,51
3365,100,59,2024-05-02 14:00:00,335.73,34
3204,38,231,2024-05-02 15:00:00,416.44,17
890,144,177,2024-05-02 16:00:00,255.68,49
793,124,90,2024-05-02 17:00:00,431.27,48
3459,149,282,2024-05-02 18:00:00,580.85,35
982,92,36,2024-05-02 19:00:00,217.37,50
3532,97,171,2024-05-02 20:00:00,1065.29,46
3530,6,126,2024-05-02 21:00:00,689.36,68
802,169,299,2024-05-02 22:00:00,767.51,32
43,127,204,2024-05-02 23:00:00,539.85,48
3350,15,289,2024-05-03 00:00:00,853.33,52
1778,108,97,2024-05-03 01:00:00,603.37,17
3202,131,238,2024-05-03 02:00:00,949.38,67
350,43,173,2024-05-03 03:00:00,1012.47,17
1568,47,88,2024-05-03 04:00:00,855.44,41
1130,99,17,2024-05-03 05:00:00,665.9,16
2960,14,140,2024-05-03 06:00:00,971.38,17
3788,194,254,2024-05-03 07:00:00,669.0,31
1781,157,278,2024-05-03 08:00:00,267.09,60
584,132,151,2024-05-03 09:00:00,272.16,53
4528,154,140,2024-05-03 10:00:00,1146.01,68
3378,115,114,2024-05-03 11:00:00,374.24,67
3402,140,68,2024-05-03 12:00:00,1006.72,52
3186,2,179,2024-05-03 13:00:00,409.04,54
2195,145,125,2024-05-03 14:00:00,602.32,33
1163,35,233,2024-05-03 15:00:00,837.7,33
299,10,147,2024-05-03 16:00:00,316.81,58
3348,112,111,2024-05-03 17:00:00,924.11,19
1940,171,238,2024-05-03 18:00:00,874.41,19
789,21,3,2024-05-03 19:00:00,720.24,28
4946,15,211,2024-05-03 20:00:00,744.18,41
2890,163,25,2024-05-03 21:00:00,261.06,63
1378,112,184,2024-05-03 22:00:00,607.75,62
1950,126,61,2024-05-03 23:00:00,240.9,50
3273,85,123,2024-05-04 00:00:00,473.26,54
878,85,55,2024-05-04 01:00:00,1095.33,49
3743,188,163,2024-05-04 02:00:00,753.26,35
1578,172,187,2024-05-04 03:00:00,929.84,19
3140,5,39,2024-05-04 04:00:00,752.58,69
2493,117,185,2024-05-04 05:00:00,353.95,38
2756,146,83,2024-05-04 06:00:00,774.55,53
1904,149,195,2024-05-04 07:00:00,943.16,64
1383,72,34,2024-05-04 08:00:00,295.33,38
4241,74,113,2024-05-04 09:00:00,1007.75,54
2323,51,230,2024-05-04 10:00:00,733.16,57
2557,169,283,2024-05-04 11:00:00,154.49,60
1862,24,287,2024-05-04 12:00:00,695.77,64
1867,152,155,2024-05-04 13:00:00,565.46,27
4048,38,165,2024-05-04 14:00:00,461.27,52
3176,44,182,2024-05-04 15:00:00,959.82,59
1099,185,239,2024-05-04 16:00:00,1094.47,15
1735,187,137,2024-05-04 17:00:00,950.79,57
4664,162,266,2024-05-04 18:00:00,1039.11,53
3417,75,187,2024-05-04 19:00:00,1104.22,24
4627,95,40,2024-05-04 20:00:00,1108.26,16
681,23,167,2024-05-04 21:00:00,270.37,30
2071,124,260,2024-05-04 22:00:00,629.2,51
4825,86,143,2024-05-04 23:00:00,150.3,30
1730,43,204,2024-05-05 00:00:00,681.79,37
2192,40,176,2024-05-05 01:00:00,1120.46,40
668,47,262,2024-05-05 02:00:00,359.06,30
1613,169,252,2024-05-05 03:00:00,821.78,41
681,175,200,2024-05-05 04:00:00,826.6,61
973,20,199,2024-05-05 05:00:00,318.37,55
2847,109,196,2024-05-05 06:00:00,400.45,44
2133,193,77,2024-05-05 07:00:00,635.12,47
2464,68,19,2024-05-05 08:00:00,347.62,46
2530,24,62,2024-05-05 09:00:00,764.24,23
2504,36,281,2024-05-05 10:00:00,658.77,25
4923,45,250,2024-05-05 11:00:00,695.16,51
4393,130,227,2024-05-05 12:00:00,291.19,20
3184,28,127,2024-05-05 13:00:00,693.11,44
4034,154,58,2024-05-05 14:00:00,201.95,54
3168,23,204,2024-05-05 15:00:00,1075.61,29
2998,164,243,2024-05-05 16:00:00,510.41,62
3228,91,252,2024-05-05 17:00:00,1049.15,44
2153,134,199,2024-05-05 18:00:00,886.74,32
1729,163,240,2024-05-05 19:00:00,954.48,26
2025,103,139,2024-05-05 20:00:00,480.27,69
330,38,122,2024-05-05 21:00:00,389.13,18
2487,163,49,2024-05-05 22:00:00,577.08,68
1156,94,115,2024-05-05 23:00:00,175.44,30
1891,53,251,2024-05-06 00:00:00,1114.69,37
4478,38,7,2024-05-06 01:00:00,556.36,25
2186,187,219,2024-05-06 02:00:00,1187.98,68
4939,43,77,2024-05-06 03:00:00,949.52,38
2318,103,179,2024-05-06 04:00:00,234.54,36
3622,114,145,2024-05-06 05:00:00,843.2,53
4492,4,154,2024-05-06 06:00:00,434.38,29
2512,5,121,2024-05-06 07:00:00,405.9,63
450,68,124,2024-05-06 08:00:00,419.39,29
1355,123,150,2024-05-06 09:00:00,1111.88,24
1294,173,268,2024-05-06 10:00:00,674.98,42
2466,80,1,2024-05-06 11:00:00,852.94,50
3103,153,161,2024-05-06 12:00:00,445.0,68
1850,11,244,2024-05-06 13:00:00,699.1,31
3176,157,251,2024-05-06 14:00:00,517.61,50
4282,162,64,2024-05-06 15:00:00,487.2,36
3200,142,299,2024-05-06 16:00:00,409.32,37
1234,120,248,2024-05-06 17:00:00,579.46,43
1438,152,297,2024-05-06 18:00:00,843.03,36
3353,187,115,2024-05-06 19:00:00,383.15,25
4031,167,295,2024-05-06 20:00:00,1163.72,50
253,26,1,2024-05-06 21:00:00,280.84,58
19,171,41,2024-05-06 22:00:00,654.22,43
2760,36,173,2024-05-06 23:00:00,239.28,69
223,167,88,2024-05-07 00:00:00,173.8,56
3,189,98,2024-05-07 01:00:00,1118.81,46
1260,144,88,2024-05-07 02:00:00,1000.9,28
4950,122,251,2024-05-07 03:00:00,878.86,32
4324,59,141,2024-05-07 04:00:00,1058.45,52
4595,96,71,2024-05-07 05:00:00,992.99,51
2569,6,137,2024-05-07 06:00:00,829.6,48
1886,98,99,2024-05-07 07:00:00,1039.71,59
1300,56,151,2024-05-07 08:00:00,560.34,37
2339,136,175,2024-05-07 09:00:00,730.39,46
1077,94,167,2024-05-07 10:00:00,965.13,60
3759,27,257,2024-05-07 11:00:00,239.04,17
3182,199,224,2024-05-07 12:00:00,1051.58,69
4811,155,65,2024-05-07 13:00:00,314.67,57
948,120,69,2024-05-07 14:00:00,1057.77,36
3739,174,67,2024-05-07 15:00:00,476.9,37
2732,169,50,2024-05-07 16:00:00,493.12,18
4008,25,91,2024-05-07 17:00:00,227.65,27
870,86,115,2024-05-07 18:00:00,1080.19,46
94,146,57,2024-05-07 19:00:00,333.24,43
2988,12,18,2024-05-07 20:00:00,811.55,54
4656,87,272,2024-05-07 21:00:00,826.17,54
1776,179,130,2024-05-07 22:00:00,445.21,69
2261,109,269,2024-05-07 23:00:00,1184.94,59
436,167,80,2024-05-08 00:00:00,217.37,69
4948,89,299,2024-05-08 01:00:00,788.27,24
4301,10,202,2024-05-08 02:00:00,653.52,27
3145,74,225,2024-05-08 03:00:00,407.76,59
3588,77,159,2024-05-08 04:00:00,321.73,31
77,54,204,2024-05-08 05:00:00,923.94,52
816,157,137,2024-05-08 06:00:00,1112.13,16
768,102,73,2024-05-08 07:00:00,262.92,31
3686,169,48,2024-05-08 08:00:00,353.68,58
106,137,18,2024-05-08 09:00:00,1185.58,40
3917,191,267,2024-05-08 10:00:00,165.77,69
2874,165,19,2024-05-08 11:00:00,683.66,52
3347,142,100,2024-05-08 12:00:00,691.92,51
3149,101,116,2024-05-08 13:00:00,426.32,19
3149,73,74,2024-05-08 14:00:00,846.18,39
1466,72,280,2024-05-08 15:00:00,1142.19,23
2588,167,269,2024-05-08 16:00:00,622.72,42
245,168,125,2024-05-08 17:00:00,936.89,36
2626,54,116,2024-05-08 18:00:00,828.37,43
3850,3,174,2024-05-08 19:00:00,646.59,49
1406,183,181,2024-05-08 20:00:00,202.3,69
982,111,226,2024-05-08 21:00:00,928.84,34
3809,161,157,2024-05-08 22:00:00,531.41,19
142,96,164,2024-05-08 23:00:00,385.72,53
893,71,71,2024-05-09 00:00:00,1145.68,58
2400,19,222,2024-05-09 01:00:00,962.18,46
4641,34,126,2024-05-09 02:00:00,1160.38,53
2961,50,145,2024-05-09 03:00:00,419.03,24
2200,175,176,2024-05-09 04:00:00,1027.58,54
1470,46,152,2024-05-09 05:00:00,788.11,31
2701,184,182,2024-05-09 06:00:00,1180.58,51
3006,185,85,2024-05-09 07:00:00,1143.63,29
4859,83,121,2024-05-09 08:00:00,1171.62,23
3375,51,129,2024-05-09 09:00:00,1149.36,46
4720,54,6,2024-05-09 10:00:00,158.04,37
656,90,183,2024-05-09 11:00:00,928.14,25
2769,81,38,2024-05-09 12:00:00,435.53,27
43,118,116,2024-05-09 13:00:00,890.28,32
2312,156,102,2024-05-09 14:00:00,1179.64,63
1661,19,8,2024-05-09 15:00:00,191.33,23
4692,27,218,2024-05-09 16:00:00,745.34,56
2225,176,207,2024-05-09 17:00:00,921.7,19
2111,147,78,2024-05-09 18:00:00,416.03,57
958,179,55,2024-05-09 19:00:00,386.38,36
561,7,228,2024-05-09 20:00:00,213.36,46
1331,157,88,2024-05-09 21:00:00,248.62,61
1313,171,10,2024-05-09 22:00:00,839.59,16
1822,69,290,2024-05-09 23:00:00,680.47,35
3003,94,164,2024-05-10 00:00:00,181.58,42
3404,113,239,2024-05-10 01:00:00,1168.14,66
4946,107,144,2024-05-10 02:00:00,838.85,38
2652,120,18,2024-05-10 03:00:00,691.24,38
1815,186,71,2024-05-10 04:00:00,436.36,28
1742,136,175,2024-05-10 05:00:00,841.0,51
4702,170,288,2024-05-10 06:00:00,532.38,41
3809,42,299,2024-05-10 07:00:00,887.62,38
2878,13,248,2024-05-10 08:00:00,866.7,20
3271,154,193,2024-05-10 09:00:00,247.38,40
4084,18,268,2024-05-10 10:00:00,1104.72,68
746,42,204,2024-05-10 11:00:00,661.32,29
558,51,123,2024-05-10 12:00:00,562.59,43
3302,113,58,2024-05-10 13:00:00,1153.24,50
942,144,201,2024-05-10 14:00:00,610.12,24
4024,101,112,2024-05-10 15:00:00,907.28,42
2297,3,128,2024-05-10 16:00:00,837.89,65
940,79,36,2024-05-10 17:00:00,323.4,23
1611,98,234,2024-05-10 18:00:00,1190.7,35
1726,173,47,2024-05-10 19:00:00,636.78,24
985,150,115,2024-05-10 20:00:00,564.52,18
